pid,neighborhood,total_area,overallqual,garagecars,fullbath,yearbuilt,yearremodadd,yrsold,saleprice,y_test_pred
910200040,11,3827,5,0,2,1919,2005,1,115000,116936.40686423889
910200040,11,3827,5,0,2,1919,2005,1,115000,99935.19446156654
535403040,15,3024,5,1,1,1964,1964,0,115000,119382.46880213609
535403040,15,3024,5,1,1,1964,1964,0,115000,116936.40686423889
535403040,15,3024,5,1,1,1964,1964,0,115000,99935.19446156654
903231190,3,3824,5,1,1,1936,1950,0,115000,119382.46880213609
903231190,3,3824,5,1,1,1936,1950,0,115000,116936.40686423889
903231190,3,3824,5,1,1,1936,1950,0,115000,99935.19446156654
908275220,7,3164,5,2,1,1955,1990,0,115000,119382.46880213609
908275220,7,3164,5,2,1,1955,1990,0,115000,116936.40686423889
908275220,7,3164,5,2,1,1955,1990,0,115000,99935.19446156654
527427230,15,4590,7,2,2,1999,1999,4,184000,187507.5782595447
527427230,15,4590,7,2,2,1999,1999,4,184000,186025.13432576723
527427230,15,4590,7,2,2,1999,1999,4,184000,196128.93664949646
527354200,17,5033,6,2,2,1978,1998,3,184000,187507.5782595447
527354200,17,5033,6,2,2,1978,1998,3,184000,186025.13432576723
527354200,17,5033,6,2,2,1978,1998,3,184000,196128.93664949646
528218090,8,4030,7,2,2,2005,2005,3,184000,187507.5782595447
528218090,8,4030,7,2,2,2005,2005,3,184000,186025.13432576723
528218090,8,4030,7,2,2,2005,2005,3,184000,196128.93664949646
531452260,23,4329,7,2,2,1994,1994,3,184000,187507.5782595447
531452260,23,4329,7,2,2,1994,1994,3,184000,186025.13432576723
531452260,23,4329,7,2,2,1994,1994,3,184000,196128.93664949646
528290010,8,4156,7,2,2,2004,2005,2,184000,187507.5782595447
528290010,8,4156,7,2,2,2004,2005,2,184000,186025.13432576723
528290010,8,4156,7,2,2,2004,2005,2,184000,196128.93664949646
902405070,20,6645,7,2,2,1890,1999,2,184000,187507.5782595447
902405070,20,6645,7,2,2,1890,1999,2,184000,186025.13432576723
902405070,20,6645,7,2,2,1890,1999,2,184000,196128.93664949646
903401020,3,4906,7,1,2,1925,1950,2,184000,187507.5782595447
903401020,3,4906,7,1,2,1925,1950,2,184000,186025.13432576723
903401020,3,4906,7,1,2,1925,1950,2,184000,196128.93664949646
916402115,26,5524,6,2,2,1986,1986,2,184000,187507.5782595447
916402115,26,5524,6,2,2,1986,1986,2,184000,186025.13432576723
916402115,26,5524,6,2,2,1986,1986,2,184000,196128.93664949646
527402240,15,4167,7,2,1,1972,2004,1,184000,187507.5782595447
527402240,15,4167,7,2,1,1972,2004,1,184000,186025.13432576723
527402240,15,4167,7,2,1,1972,2004,1,184000,196128.93664949646
531376030,23,4725,7,2,2,2005,2005,0,184000,187507.5782595447
531376030,23,4725,7,2,2,2005,2005,0,184000,186025.13432576723
531376030,23,4725,7,2,2,2005,2005,0,184000,196128.93664949646
527451180,2,2721,6,1,1,1971,1971,4,96000,103340.40835108963
908250040,7,2274,5,0,1,1947,1993,2,96000,103340.40835108963
905480090,7,3955,4,1,2,1920,1950,1,96000,103340.40835108963
527452190,16,3647,6,2,2,1977,1977,4,127500,170947.5762121075
527452190,16,3647,6,2,2,1977,1977,4,127500,125126.15430817836
527452190,16,3647,6,2,2,1977,1977,4,127500,129468.90525225368
527452190,16,3647,6,2,2,1977,1977,4,127500,117470.42438995616
534276040,15,2892,6,1,1,1959,1959,3,127500,170947.5762121075
534276040,15,2892,6,1,1,1959,1959,3,127500,125126.15430817836
534276040,15,2892,6,1,1,1959,1959,3,127500,129468.90525225368
534276040,15,2892,6,1,1,1959,1959,3,127500,117470.42438995616
905450020,7,5294,6,2,1,1956,1956,3,127500,170947.5762121075
905450020,7,5294,6,2,1,1956,1956,3,127500,125126.15430817836
905450020,7,5294,6,2,1,1956,1956,3,127500,129468.90525225368
905450020,7,5294,6,2,1,1956,1956,3,127500,117470.42438995616
535455090,15,3650,6,1,1,1954,1954,2,127500,170947.5762121075
535455090,15,3650,6,1,1,1954,1954,2,127500,125126.15430817836
535455090,15,3650,6,1,1,1954,1954,2,127500,129468.90525225368
535455090,15,3650,6,1,1,1954,1954,2,127500,117470.42438995616
903429010,20,4242,6,1,1,1910,1950,2,127500,170947.5762121075
903429010,20,4242,6,1,1,1910,1950,2,127500,125126.15430817836
903429010,20,4242,6,1,1,1910,1950,2,127500,129468.90525225368
903429010,20,4242,6,1,1,1910,1950,2,127500,117470.42438995616
903455140,11,3440,6,2,1,1925,1992,2,127500,170947.5762121075
903455140,11,3440,6,2,1,1925,1992,2,127500,125126.15430817836
903455140,11,3440,6,2,1,1925,1992,2,127500,129468.90525225368
903455140,11,3440,6,2,1,1925,1992,2,127500,117470.42438995616
904351280,7,3354,5,0,2,1940,1999,2,127500,170947.5762121075
904351280,7,3354,5,0,2,1940,1999,2,127500,125126.15430817836
904351280,7,3354,5,0,2,1940,1999,2,127500,129468.90525225368
904351280,7,3354,5,0,2,1940,1999,2,127500,117470.42438995616
902106070,20,4013,6,2,1,1927,1950,1,127500,170947.5762121075
902106070,20,4013,6,2,1,1927,1950,1,127500,125126.15430817836
902106070,20,4013,6,2,1,1927,1950,1,127500,129468.90525225368
902106070,20,4013,6,2,1,1927,1950,1,127500,117470.42438995616
903233180,3,4178,6,1,1,1931,1950,1,127500,170947.5762121075
903233180,3,4178,6,1,1,1931,1950,1,127500,125126.15430817836
903233180,3,4178,6,1,1,1931,1950,1,127500,129468.90525225368
903233180,3,4178,6,1,1,1931,1950,1,127500,117470.42438995616
908103310,7,3000,6,0,2,1975,1975,0,127500,170947.5762121075
908103310,7,3000,6,0,2,1975,1975,0,127500,125126.15430817836
908103310,7,3000,6,0,2,1975,1975,0,127500,129468.90525225368
908103310,7,3000,6,0,2,1975,1975,0,127500,117470.42438995616
908103320,7,2905,6,0,2,1975,1975,0,127500,170947.5762121075
908103320,7,2905,6,0,2,1975,1975,0,127500,125126.15430817836
908103320,7,2905,6,0,2,1975,1975,0,127500,129468.90525225368
908103320,7,2905,6,0,2,1975,1975,0,127500,117470.42438995616
527453150,16,2816,7,1,1,1975,1975,4,120000,126616.87671737565
527453150,16,2816,7,1,1,1975,1975,4,120000,111633.96966373386
527453150,16,2816,7,1,1,1975,1975,4,120000,131958.92423445027
527453150,16,2816,7,1,1,1975,1975,4,120000,111451.59229937235
527453150,16,2816,7,1,1,1975,1975,4,120000,125690.64419847312
527453150,16,2816,7,1,1,1975,1975,4,120000,130538.25570663999
531452010,23,3348,6,1,1,1980,1980,3,120000,126616.87671737565
531452010,23,3348,6,1,1,1980,1980,3,120000,111633.96966373386
531452010,23,3348,6,1,1,1980,1980,3,120000,131958.92423445027
531452010,23,3348,6,1,1,1980,1980,3,120000,111451.59229937235
531452010,23,3348,6,1,1,1980,1980,3,120000,125690.64419847312
531452010,23,3348,6,1,1,1980,1980,3,120000,130538.25570663999
535178040,15,3910,5,1,1,1956,1956,3,120000,126616.87671737565
535178040,15,3910,5,1,1,1956,1956,3,120000,111633.96966373386
535178040,15,3910,5,1,1,1956,1956,3,120000,131958.92423445027
535178040,15,3910,5,1,1,1956,1956,3,120000,111451.59229937235
535178040,15,3910,5,1,1,1956,1956,3,120000,125690.64419847312
535178040,15,3910,5,1,1,1956,1956,3,120000,130538.25570663999
908225290,7,4009,5,1,1,1950,1950,3,120000,126616.87671737565
908225290,7,4009,5,1,1,1950,1950,3,120000,111633.96966373386
908225290,7,4009,5,1,1,1950,1950,3,120000,131958.92423445027
908225290,7,4009,5,1,1,1950,1950,3,120000,111451.59229937235
908225290,7,4009,5,1,1,1950,1950,3,120000,125690.64419847312
908225290,7,4009,5,1,1,1950,1950,3,120000,130538.25570663999
902128075,20,2985,7,0,1,1920,2006,2,120000,126616.87671737565
902128075,20,2985,7,0,1,1920,2006,2,120000,111633.96966373386
902128075,20,2985,7,0,1,1920,2006,2,120000,131958.92423445027
902128075,20,2985,7,0,1,1920,2006,2,120000,111451.59229937235
902128075,20,2985,7,0,1,1920,2006,2,120000,125690.64419847312
902128075,20,2985,7,0,1,1920,2006,2,120000,130538.25570663999
903227080,3,3386,6,1,1,1929,1950,2,120000,126616.87671737565
903227080,3,3386,6,1,1,1929,1950,2,120000,111633.96966373386
903227080,3,3386,6,1,1,1929,1950,2,120000,131958.92423445027
903227080,3,3386,6,1,1,1929,1950,2,120000,111451.59229937235
903227080,3,3386,6,1,1,1929,1950,2,120000,125690.64419847312
903227080,3,3386,6,1,1,1929,1950,2,120000,130538.25570663999
903455030,11,3896,5,2,2,1915,1978,2,120000,126616.87671737565
903455030,11,3896,5,2,2,1915,1978,2,120000,111633.96966373386
903455030,11,3896,5,2,2,1915,1978,2,120000,131958.92423445027
903455030,11,3896,5,2,2,1915,1978,2,120000,111451.59229937235
903455030,11,3896,5,2,2,1915,1978,2,120000,125690.64419847312
903455030,11,3896,5,2,2,1915,1978,2,120000,130538.25570663999
905107380,22,3489,5,1,1,1967,1967,2,120000,126616.87671737565
905107380,22,3489,5,1,1,1967,1967,2,120000,111633.96966373386
905107380,22,3489,5,1,1,1967,1967,2,120000,131958.92423445027
905107380,22,3489,5,1,1,1967,1967,2,120000,111451.59229937235
905107380,22,3489,5,1,1,1967,1967,2,120000,125690.64419847312
905107380,22,3489,5,1,1,1967,1967,2,120000,130538.25570663999
908226120,7,2691,5,0,1,1938,2007,2,120000,126616.87671737565
908226120,7,2691,5,0,1,1938,2007,2,120000,111633.96966373386
908226120,7,2691,5,0,1,1938,2007,2,120000,131958.92423445027
908226120,7,2691,5,0,1,1938,2007,2,120000,111451.59229937235
908226120,7,2691,5,0,1,1938,2007,2,120000,125690.64419847312
908226120,7,2691,5,0,1,1938,2007,2,120000,130538.25570663999
910201130,11,3140,6,1,1,1940,2006,2,120000,126616.87671737565
910201130,11,3140,6,1,1,1940,2006,2,120000,111633.96966373386
910201130,11,3140,6,1,1,1940,2006,2,120000,131958.92423445027
910201130,11,3140,6,1,1,1940,2006,2,120000,111451.59229937235
910201130,11,3140,6,1,1,1940,2006,2,120000,125690.64419847312
910201130,11,3140,6,1,1,1940,2006,2,120000,130538.25570663999
534276160,15,3033,5,1,1,1958,1985,1,120000,126616.87671737565
534276160,15,3033,5,1,1,1958,1985,1,120000,111633.96966373386
534276160,15,3033,5,1,1,1958,1985,1,120000,131958.92423445027
534276160,15,3033,5,1,1,1958,1985,1,120000,111451.59229937235
534276160,15,3033,5,1,1,1958,1985,1,120000,125690.64419847312
534276160,15,3033,5,1,1,1958,1985,1,120000,130538.25570663999
535177020,15,3768,5,1,1,1960,1960,1,120000,126616.87671737565
535177020,15,3768,5,1,1,1960,1960,1,120000,111633.96966373386
535177020,15,3768,5,1,1,1960,1960,1,120000,131958.92423445027
535177020,15,3768,5,1,1,1960,1960,1,120000,111451.59229937235
535177020,15,3768,5,1,1,1960,1960,1,120000,125690.64419847312
535177020,15,3768,5,1,1,1960,1960,1,120000,130538.25570663999
535402180,15,2936,5,1,1,1961,1961,1,120000,126616.87671737565
535402180,15,2936,5,1,1,1961,1961,1,120000,111633.96966373386
535402180,15,2936,5,1,1,1961,1961,1,120000,131958.92423445027
535402180,15,2936,5,1,1,1961,1961,1,120000,111451.59229937235
535402180,15,2936,5,1,1,1961,1961,1,120000,125690.64419847312
535402180,15,2936,5,1,1,1961,1961,1,120000,130538.25570663999
902201130,20,3323,3,1,1,1948,2002,1,120000,126616.87671737565
902201130,20,3323,3,1,1,1948,2002,1,120000,111633.96966373386
902201130,20,3323,3,1,1,1948,2002,1,120000,131958.92423445027
902201130,20,3323,3,1,1,1948,2002,1,120000,111451.59229937235
902201130,20,3323,3,1,1,1948,2002,1,120000,125690.64419847312
902201130,20,3323,3,1,1,1948,2002,1,120000,130538.25570663999
905480180,7,2932,5,1,1,1957,2006,1,120000,126616.87671737565
905480180,7,2932,5,1,1,1957,2006,1,120000,111633.96966373386
905480180,7,2932,5,1,1,1957,2006,1,120000,131958.92423445027
905480180,7,2932,5,1,1,1957,2006,1,120000,111451.59229937235
905480180,7,2932,5,1,1,1957,2006,1,120000,125690.64419847312
905480180,7,2932,5,1,1,1957,2006,1,120000,130538.25570663999
907202220,5,3062,5,2,1,1975,1975,1,120000,126616.87671737565
907202220,5,3062,5,2,1,1975,1975,1,120000,111633.96966373386
907202220,5,3062,5,2,1,1975,1975,1,120000,131958.92423445027
907202220,5,3062,5,2,1,1975,1975,1,120000,111451.59229937235
907202220,5,3062,5,2,1,1975,1975,1,120000,125690.64419847312
907202220,5,3062,5,2,1,1975,1975,1,120000,130538.25570663999
535379100,20,4100,5,2,1,1920,1950,0,120000,126616.87671737565
535379100,20,4100,5,2,1,1920,1950,0,120000,111633.96966373386
535379100,20,4100,5,2,1,1920,1950,0,120000,131958.92423445027
535379100,20,4100,5,2,1,1920,1950,0,120000,111451.59229937235
535379100,20,4100,5,2,1,1920,1950,0,120000,125690.64419847312
535379100,20,4100,5,2,1,1920,1950,0,120000,130538.25570663999
535403200,15,2880,6,1,1,1959,1959,0,120000,126616.87671737565
535403200,15,2880,6,1,1,1959,1959,0,120000,111633.96966373386
535403200,15,2880,6,1,1,1959,1959,0,120000,131958.92423445027
535403200,15,2880,6,1,1,1959,1959,0,120000,111451.59229937235
535403200,15,2880,6,1,1,1959,1959,0,120000,125690.64419847312
535403200,15,2880,6,1,1,1959,1959,0,120000,130538.25570663999
535478070,15,3663,7,2,1,1962,1962,0,120000,126616.87671737565
535478070,15,3663,7,2,1,1962,1962,0,120000,111633.96966373386
535478070,15,3663,7,2,1,1962,1962,0,120000,131958.92423445027
535478070,15,3663,7,2,1,1962,1962,0,120000,111451.59229937235
535478070,15,3663,7,2,1,1962,1962,0,120000,125690.64419847312
535478070,15,3663,7,2,1,1962,1962,0,120000,130538.25570663999
902206090,20,3512,6,1,1,1945,1950,0,120000,126616.87671737565
902206090,20,3512,6,1,1,1945,1950,0,120000,111633.96966373386
902206090,20,3512,6,1,1,1945,1950,0,120000,131958.92423445027
902206090,20,3512,6,1,1,1945,1950,0,120000,111451.59229937235
902206090,20,3512,6,1,1,1945,1950,0,120000,125690.64419847312
902206090,20,3512,6,1,1,1945,1950,0,120000,130538.25570663999
527454200,16,4207,6,2,2,1978,1978,4,146000,158791.33697432833
527453050,16,4340,6,2,2,1976,1976,3,146000,158791.33697432833
531375050,23,3525,6,0,1,2005,2006,2,146000,158791.33697432833
535354200,15,5956,5,2,2,1957,1957,2,146000,158791.33697432833
923202137,14,3276,5,0,1,2007,2008,2,146000,158791.33697432833
531363020,23,3300,6,0,1,2006,2007,1,146000,158791.33697432833
907135050,5,3354,5,1,1,1994,1994,1,146000,158791.33697432833
534226060,15,4148,5,2,1,1965,1998,0,146000,158791.33697432833
535457070,15,3738,5,1,1,1961,1961,0,146000,158791.33697432833
905402110,7,4171,4,2,1,1954,1954,0,146000,158791.33697432833
528120060,19,6416,9,3,2,2009,2010,4,395192,326756.93950894277
528120120,19,5824,9,3,2,2005,2005,4,275000,289845.06080366496
528431020,24,6060,8,3,2,2008,2008,3,275000,289845.06080366496
532478020,27,6906,8,3,2,1980,1980,3,275000,289845.06080366496
906402060,23,5375,7,2,2,1989,1989,3,275000,289845.06080366496
911370540,6,5368,8,2,2,2004,2005,2,275000,289845.06080366496
907275150,5,6969,8,2,2,2001,2001,1,275000,289845.06080366496
527190220,25,5790,8,2,2,1985,1985,0,275000,289845.06080366496
528172020,19,5602,8,2,2,2005,2005,0,275000,289845.06080366496
907255050,5,6075,8,3,2,2001,2002,0,275000,289845.06080366496
528176070,19,6927,8,3,2,2002,2002,4,320000,291779.0359736679
906402200,23,8711,7,3,3,1990,1990,4,320000,291779.0359736679
528180120,19,6301,9,2,2,2008,2009,3,320000,291779.0359736679
908154040,7,5862,9,3,2,2007,2008,3,320000,291779.0359736679
528429090,24,6503,9,3,2,2006,2006,1,320000,291779.0359736679
527108010,8,6892,7,2,2,2005,2006,0,320000,291779.0359736679
916477010,26,6362,8,3,2,2005,2006,0,320000,291779.0359736679
528181050,19,4594,8,2,2,2006,2006,4,205000,195400.9816907597
528181050,19,4594,8,2,2,2006,2006,4,205000,196148.83576995565
528181050,19,4594,8,2,2,2006,2006,4,205000,171978.89366025344
531380080,23,5631,7,2,2,1994,2002,4,205000,195400.9816907597
531380080,23,5631,7,2,2,1994,2002,4,205000,196148.83576995565
531380080,23,5631,7,2,2,1994,2002,4,205000,171978.89366025344
534152050,17,5310,6,2,2,1977,2001,4,205000,195400.9816907597
534152050,17,5310,6,2,2,1977,2001,4,205000,196148.83576995565
534152050,17,5310,6,2,2,1977,2001,4,205000,171978.89366025344
535125090,15,5226,7,2,2,1965,1990,3,205000,195400.9816907597
535125090,15,5226,7,2,2,1965,1990,3,205000,196148.83576995565
535125090,15,5226,7,2,2,1965,1990,3,205000,171978.89366025344
903201080,3,4720,7,2,2,1925,2007,3,205000,195400.9816907597
903201080,3,4720,7,2,2,1925,2007,3,205000,196148.83576995565
903201080,3,4720,7,2,2,1925,2007,3,205000,171978.89366025344
909275080,6,4414,5,2,1,1940,1950,3,205000,195400.9816907597
909275080,6,4414,5,2,1,1940,1950,3,205000,196148.83576995565
909275080,6,4414,5,2,1,1940,1950,3,205000,171978.89366025344
909279010,6,6280,7,2,2,1940,1950,3,205000,195400.9816907597
909279010,6,6280,7,2,2,1940,1950,3,205000,196148.83576995565
909279010,6,6280,7,2,2,1940,1950,3,205000,171978.89366025344
527359070,17,5214,7,2,2,1976,1976,2,205000,195400.9816907597
527359070,17,5214,7,2,2,1976,1976,2,205000,196148.83576995565
527359070,17,5214,7,2,2,1976,1976,2,205000,171978.89366025344
907196020,5,5466,7,3,2,2001,2002,0,205000,195400.9816907597
907196020,5,5466,7,3,2,2001,2002,0,205000,196148.83576995565
907196020,5,5466,7,3,2,2001,2002,0,205000,171978.89366025344
528228285,0,3872,7,2,2,2006,2006,4,160000,175224.32126844456
528228285,0,3872,7,2,2,2006,2006,4,160000,141890.60727065091
528228285,0,3872,7,2,2,2006,2006,4,160000,130206.60825918202
528228285,0,3872,7,2,2,2006,2006,4,160000,168392.59934309177
528228285,0,3872,7,2,2,2006,2006,4,160000,160902.2433474366
535457010,15,3788,6,2,1,1962,1962,4,160000,175224.32126844456
535457010,15,3788,6,2,1,1962,1962,4,160000,141890.60727065091
535457010,15,3788,6,2,1,1962,1962,4,160000,130206.60825918202
535457010,15,3788,6,2,1,1962,1962,4,160000,168392.59934309177
535457010,15,3788,6,2,1,1962,1962,4,160000,160902.2433474366
909177100,21,5300,4,0,3,1967,1967,4,160000,175224.32126844456
909177100,21,5300,4,0,3,1967,1967,4,160000,141890.60727065091
909177100,21,5300,4,0,3,1967,1967,4,160000,130206.60825918202
909177100,21,5300,4,0,3,1967,1967,4,160000,168392.59934309177
909177100,21,5300,4,0,3,1967,1967,4,160000,160902.2433474366
916125360,26,4693,5,2,1,1948,1950,4,160000,175224.32126844456
916125360,26,4693,5,2,1,1948,1950,4,160000,141890.60727065091
916125360,26,4693,5,2,1,1948,1950,4,160000,130206.60825918202
916125360,26,4693,5,2,1,1948,1950,4,160000,168392.59934309177
916125360,26,4693,5,2,1,1948,1950,4,160000,160902.2433474366
531475220,23,4376,6,2,2,1981,1981,3,160000,175224.32126844456
531475220,23,4376,6,2,2,1981,1981,3,160000,141890.60727065091
531475220,23,4376,6,2,2,1981,1981,3,160000,130206.60825918202
531475220,23,4376,6,2,2,1981,1981,3,160000,168392.59934309177
531475220,23,4376,6,2,2,1981,1981,3,160000,160902.2433474366
902327070,20,5288,6,1,2,1900,1950,3,160000,175224.32126844456
902327070,20,5288,6,1,2,1900,1950,3,160000,141890.60727065091
902327070,20,5288,6,1,2,1900,1950,3,160000,130206.60825918202
902327070,20,5288,6,1,2,1900,1950,3,160000,168392.59934309177
902327070,20,5288,6,1,2,1900,1950,3,160000,160902.2433474366
909129090,21,3618,5,1,1,1938,1950,3,160000,175224.32126844456
909129090,21,3618,5,1,1,1938,1950,3,160000,141890.60727065091
909129090,21,3618,5,1,1,1938,1950,3,160000,130206.60825918202
909129090,21,3618,5,1,1,1938,1950,3,160000,168392.59934309177
909129090,21,3618,5,1,1,1938,1950,3,160000,160902.2433474366
909276200,6,3600,5,1,1,1940,1950,3,160000,175224.32126844456
909276200,6,3600,5,1,1,1940,1950,3,160000,141890.60727065091
909276200,6,3600,5,1,1,1940,1950,3,160000,130206.60825918202
909276200,6,3600,5,1,1,1940,1950,3,160000,168392.59934309177
909276200,6,3600,5,1,1,1940,1950,3,160000,160902.2433474366
923227080,14,4500,5,2,2,1969,2000,3,160000,175224.32126844456
923227080,14,4500,5,2,2,1969,2000,3,160000,141890.60727065091
923227080,14,4500,5,2,2,1969,2000,3,160000,130206.60825918202
923227080,14,4500,5,2,2,1969,2000,3,160000,168392.59934309177
923227080,14,4500,5,2,2,1969,2000,3,160000,160902.2433474366
903426160,20,5570,6,1,2,1910,1983,2,160000,175224.32126844456
903426160,20,5570,6,1,2,1910,1983,2,160000,141890.60727065091
903426160,20,5570,6,1,2,1910,1983,2,160000,130206.60825918202
903426160,20,5570,6,1,2,1910,1983,2,160000,168392.59934309177
903426160,20,5570,6,1,2,1910,1983,2,160000,160902.2433474366
908154235,7,18812,1,2,2,2008,2008,2,160000,175224.32126844456
908154235,7,18812,1,2,2,2008,2008,2,160000,141890.60727065091
908154235,7,18812,1,2,2,2008,2008,2,160000,130206.60825918202
908154235,7,18812,1,2,2,2008,2008,2,160000,168392.59934309177
908154235,7,18812,1,2,2,2008,2008,2,160000,160902.2433474366
923400040,14,4906,6,1,2,1940,1985,2,160000,175224.32126844456
923400040,14,4906,6,1,2,1940,1985,2,160000,141890.60727065091
923400040,14,4906,6,1,2,1940,1985,2,160000,130206.60825918202
923400040,14,4906,6,1,2,1940,1985,2,160000,168392.59934309177
923400040,14,4906,6,1,2,1940,1985,2,160000,160902.2433474366
527158090,8,4178,6,2,2,1994,1994,1,160000,175224.32126844456
